"","SubID","trial_num","pUP","stock_outcome","choice","outcome","rt","tally"
"529",18,25,0.590981392044938,1,0,-1,624,-2
"530",18,26,0.532805407357786,1,0,-1,998,-3
"531",18,27,0.482778151685838,-1,1,-1,368,-4
"532",18,28,0.462647602153021,1,1,1,1557,-3
"533",18,29,0.379475805669077,-1,1,-1,1199,-4
"534",18,30,0.249929797502501,-1,1,-1,3678,-5
"535",18,31,0.232246898157534,-1,1,-1,1824,-6
"536",18,32,0.302079683118373,-1,0,1,777,-5
"537",18,33,0.299210003336163,1,0,-1,540,-6
"538",18,34,0.274426329221344,-1,1,-1,513,-7
"539",18,35,0.160409822413205,-1,0,1,546,-6
"540",18,36,0.152707173892582,-1,0,1,937,-5
"541",19,1,0.493202448356897,1,0,-1,1879,-1
"542",19,2,0.639931269521647,1,1,1,1058,0
"543",19,3,0.562716548567668,1,1,1,413,1
"544",19,4,0.528286409899826,1,1,1,361,2
"545",19,5,0.589430302751356,-1,1,-1,305,1
"546",19,6,0.678639643732625,1,0,-1,392,0
"547",19,7,0.589168487714135,1,1,1,468,1
"548",19,8,0.561848212460709,1,1,1,508,2
"549",19,9,0.599348941342516,1,1,1,434,3
"550",19,10,0.658310982233053,1,1,1,423,4
"551",19,11,0.719385687723068,1,1,1,314,5
"552",19,12,0.73427245937913,-1,1,-1,467,4
"553",19,13,0.735512847193198,1,1,1,357,5
"554",19,14,0.686831333618466,-1,1,-1,407,4
"555",19,15,0.611301324723163,-1,1,-1,565,3
"556",19,16,0.561884316198392,1,0,-1,523,2
"557",19,17,0.45491837584218,-1,1,-1,541,1
"558",19,18,0.304644628387671,-1,1,-1,415,0
"559",19,19,0.260005947487116,-1,0,1,450,1
"560",19,20,0.277045308462194,-1,0,1,374,2
"561",19,21,0.201164001729131,-1,0,1,467,3
"562",19,22,0.175355215171771,1,0,-1,513,2
"563",19,23,0.179086927448636,-1,1,-1,507,1
"564",19,24,0.246985763895408,-1,0,1,381,2
"565",19,25,0.26304038988958,-1,0,1,210,3
"566",19,26,0.3887090369037,-1,0,1,535,4
"567",19,27,0.42218630547649,1,0,-1,428,3
"568",19,28,0.440973460604326,-1,1,-1,340,2
"569",19,29,0.485121856774358,-1,0,1,417,3
"570",19,30,0.544527426903095,1,0,-1,387,2
"571",19,31,0.594349154024498,1,1,1,438,3
"572",19,32,0.43893716091666,-1,1,-1,328,2
"573",19,33,0.505758456177237,1,1,1,458,3
"574",19,34,0.457820392501473,1,1,1,368,4
"575",19,35,0.479390681204061,1,1,1,337,5
"576",19,36,0.390030401986809,-1,1,-1,482,4
"577",20,1,0.581455112108961,1,1,1,4513,1
"578",20,2,0.602946983829401,-1,1,-1,1041,0
"579",20,3,0.527051816088126,-1,1,-1,393,-1
"580",20,4,0.564287764832991,1,1,1,303,0
"581",20,5,0.649693354536869,1,1,1,415,1
"582",20,6,0.655448974490119,1,0,-1,295,0
"583",20,7,0.663480832720771,1,0,-1,495,-1
"584",20,8,0.713779228109336,1,0,-1,327,-2
"585",20,9,0.678717813039484,-1,1,-1,273,-3
"586",20,10,0.59606477442394,1,0,-1,248,-4
"587",20,11,0.645542419224139,-1,1,-1,305,-5
"588",20,12,0.671827195551963,1,1,1,197,-4
"589",20,13,0.757707714902773,1,1,1,128,-3
"590",20,14,0.746637523918254,-1,0,1,320,-2
"591",20,15,0.714556639797427,-1,0,1,337,-1
"592",20,16,0.703499679279727,1,1,1,257,0
"593",20,17,0.491950851217831,1,1,1,281,1
"594",20,18,0.405369744232316,1,1,1,95,2
"595",20,19,0.44580163149487,-1,1,-1,127,1
"596",20,20,0.405900393319262,-1,0,1,186,2
"597",20,21,0.415269040666199,1,1,1,152,3
"598",20,22,0.439367808272078,1,1,1,136,4
"599",20,23,0.455386563730844,1,0,-1,273,3
"600",20,24,0.372731108427078,-1,1,-1,126,2
"601",20,25,0.406906470169489,-1,1,-1,737,1
"602",20,26,0.34020745116522,1,0,-1,175,0
"603",20,27,0.295054054782872,1,1,1,530,1
"604",20,28,0.242884193114826,-1,0,1,127,2
"605",20,29,0.20019616023875,-1,0,1,201,3
"606",20,30,0.200527669498052,-1,1,-1,232,2
"607",20,31,0.149597610020497,-1,1,-1,176,1
"608",20,32,0.228250164013145,-1,1,-1,191,0
"609",20,33,0.178306138238726,-1,0,1,152,1
"610",20,34,0.172942297125204,-1,1,-1,233,0
"611",20,35,0.127512587045568,-1,0,1,174,1
"612",20,36,0.157824076626363,1,0,-1,257,0
"613",22,1,0.432269088039175,-1,1,-1,918,-1
"614",22,2,0.394000725471528,-1,0,1,441,0
"615",22,3,0.3687660378642,-1,0,1,325,1
"616",22,4,0.532011873191793,-1,0,1,263,2
"617",22,5,0.4977229533078,-1,1,-1,371,1
"618",22,6,0.478103528292439,1,0,-1,346,0
"619",22,7,0.401427062115773,1,1,1,319,1
"620",22,8,0.354851403578677,1,1,1,307,2
"621",22,9,0.3244355610468,-1,1,-1,387,1
"622",22,10,0.29124451400853,1,0,-1,352,0
"623",22,11,0.234616186077296,-1,0,1,657,1
"624",22,12,0.255277134324342,-1,0,1,512,2
"625",22,13,0.332108993522742,-1,0,1,313,3
"626",22,14,0.373000721106091,-1,0,1,292,4
"627",22,15,0.502826207757536,-1,1,-1,316,3
"628",22,16,0.567310238070365,1,1,1,304,4
"629",22,17,0.716627594294657,1,1,1,404,5
"630",22,18,0.746057755518743,1,1,1,289,6
"631",22,19,0.775368742253281,1,1,1,308,7
"632",22,20,0.720556304255327,1,0,-1,304,6
"633",22,21,0.704405431982195,-1,0,1,362,7
"634",22,22,0.786057675735395,-1,0,1,333,8
"635",22,23,0.747216233510458,1,0,-1,376,7
"636",22,24,0.693208439177531,1,0,-1,953,6
"637",22,25,0.698340773401151,1,1,1,360,7
"638",22,26,0.746978478947314,1,1,1,264,8
"639",22,27,0.72473738538789,1,1,1,259,9
"640",22,28,0.675547293697574,-1,1,-1,247,8
"641",22,29,0.651622275728187,1,0,-1,321,7
"642",22,30,0.515803708856866,1,1,1,751,8
"643",22,31,0.516758998239765,1,1,1,451,9
"644",22,32,0.44559790679824,1,1,1,280,10
"645",22,33,0.47766556514999,-1,1,-1,262,9
"646",22,34,0.542262617220625,-1,0,1,403,10
"647",22,35,0.62872045698557,-1,0,1,356,11
"648",22,36,0.663311118340025,1,0,-1,280,10
"649",23,1,0.512184707079457,-1,1,-1,2060,-1
"650",23,2,0.408664589395484,-1,0,1,509,0
"651",23,3,0.404143133356655,-1,0,1,671,1
"652",23,4,0.303536931989856,1,0,-1,310,0
"653",23,5,0.325980428613948,-1,1,-1,327,-1
"654",23,6,0.366176565205949,-1,1,-1,454,-2
"655",23,7,0.351346430463838,-1,0,1,320,-1
"656",23,8,0.242925050718967,-1,0,1,317,0
"657",23,9,0.194400096674231,1,0,-1,145,-1
"658",23,10,0.258186823842282,1,1,1,241,0
"659",23,11,0.227321436803551,-1,1,-1,169,-1
"660",23,12,0.18314035408169,-1,0,1,310,0
"661",23,13,0.179062741051127,-1,0,1,377,1
"662",23,14,0.151346856638469,-1,0,1,254,2
"663",23,15,0.264038337444896,-1,0,1,150,3
"664",23,16,0.28790621970655,-1,0,1,93,4
"665",23,17,0.337817796349779,1,0,-1,289,3
"666",23,18,0.489558945699534,1,1,1,439,4
"667",23,19,0.547128868754778,1,1,1,149,5
"668",23,20,0.671537964043257,1,1,1,86,6
"669",23,21,0.711874539190338,1,1,1,410,7
"670",23,22,0.784618651563065,1,1,1,163,8
"671",23,23,0.800206582166784,1,1,1,111,9
"672",23,24,0.764052703720397,-1,1,-1,312,8
"673",23,25,0.773447410460411,-1,0,1,231,9
"674",23,26,0.796349324204018,1,0,-1,284,8
"675",23,27,0.799233500191751,1,1,1,335,9
"676",23,28,0.654709921452339,1,1,1,220,10
"677",23,29,0.593380570208825,1,1,1,253,11
"678",23,30,0.532069317409892,-1,1,-1,303,10
"679",23,31,0.620566831568204,1,0,-1,134,9
"680",23,32,0.627148127557824,1,0,-1,393,8
"681",23,33,0.576414626642963,-1,1,-1,350,7
"682",23,34,0.566100441203954,1,1,1,356,8
"683",23,35,0.577211028117144,1,1,1,336,9
"684",23,36,0.652207062356063,-1,1,-1,327,8
"685",24,1,0.469688577530906,1,1,1,2677,1
"686",24,2,0.569303078202669,-1,1,-1,391,0
"687",24,3,0.67801461976214,1,0,-1,1305,-1
"688",24,4,0.617588512353539,-1,1,-1,460,-2
"689",24,5,0.540067470125357,-1,0,1,164,-1
"690",24,6,0.642391602007062,1,0,-1,677,-2
"691",24,7,0.60894784048688,-1,1,-1,475,-3
"692",24,8,0.771491464128543,-1,1,-1,370,-4
"693",24,9,0.681899377148179,1,1,1,539,-3
"694",24,10,0.661891454694871,1,1,1,462,-2
"695",24,11,0.660846859368272,1,1,1,399,-1
"696",24,12,0.731295555135616,-1,1,-1,581,-2
"697",24,13,0.640737230438368,1,1,1,504,-1
"698",24,14,0.676023205022651,1,1,1,3686,0
"699",24,15,0.472368103098183,-1,1,-1,757,-1
"700",24,16,0.470366010657767,1,1,1,1295,0
"701",24,17,0.622707484907351,1,1,1,950,1
"702",24,18,0.570254641122629,1,1,1,608,2
"703",24,19,0.52398860211953,1,1,1,3313,3
"704",24,20,0.422378756421133,NA,NA,NA,NA,NA
"705",24,21,0.565421458734943,NA,NA,NA,NA,NA
"706",24,22,0.522371323637556,NA,NA,NA,NA,NA
"707",24,23,0.469300938002255,-1,1,-1,1673,2
"708",24,24,0.479725652796254,-1,1,-1,455,1
"709",24,25,0.492729341523928,-1,1,-1,427,0
"710",24,26,0.351222140144829,-1,1,-1,621,-1
"711",24,27,0.276404290702666,-1,1,-1,691,-2
"712",24,28,0.299820673180068,-1,0,1,200,-1
"713",24,29,0.333877799847888,-1,0,1,601,0
"714",24,30,0.283832581423186,-1,0,1,536,1
"715",24,31,0.258185841698754,-1,0,1,487,2
"716",24,32,0.202063218324183,-1,0,1,927,3
"717",24,33,0.21878504114863,-1,1,-1,995,2
"718",24,34,0.369798808312962,-1,1,-1,1107,1
"719",24,35,0.411473956619975,-1,0,1,472,2
"720",24,36,0.452356719600938,-1,0,1,790,3
"721",25,1,0.429186142189428,-1,1,-1,2892,-1
"722",25,2,0.33313928196704,-1,0,1,805,0
"723",25,3,0.353954875953805,1,0,-1,1765,-1
"724",25,4,0.22247060107409,-1,1,-1,1115,-2
"725",25,5,0.227699654143273,-1,0,1,673,-1
"726",25,6,0.200698169360576,-1,0,1,798,0
"727",25,7,0.256870390146099,-1,0,1,73,1
"728",25,8,0.215393408622788,-1,0,1,605,2
"729",25,9,0.330935337805147,-1,0,1,572,3
"730",25,10,0.282082114163045,1,0,-1,2439,2
"731",25,11,0.308476945819592,-1,0,1,904,3
"732",25,12,0.440427856360165,-1,0,1,1126,4
"733",25,13,0.435462085364296,-1,0,1,1194,5
"734",25,14,0.442808077605707,-1,0,1,1154,6
"735",25,15,0.35598299498035,-1,0,1,1086,7
"736",25,16,0.426198404905954,-1,0,1,821,8
"737",25,17,0.455397365312132,1,0,-1,919,7
"738",25,18,0.560965843407547,1,0,-1,771,6
"739",25,19,0.573579249627783,-1,1,-1,1016,5
"740",25,20,0.754885605101979,1,1,1,1310,6
"741",25,21,0.808678185314671,1,1,1,1067,7
"742",25,22,0.850737299875729,1,1,1,855,8
"743",25,23,0.710212614096881,-1,1,-1,775,7
"744",25,24,0.843767066982396,-1,1,-1,819,6
"745",25,25,0.656364719499333,1,1,1,809,7
"746",25,26,0.546598423564866,-1,1,-1,1086,6
"747",25,27,0.651478554733914,1,0,-1,639,5
"748",25,28,0.54105567576395,-1,0,1,772,6
"749",25,29,0.635000219855503,1,0,-1,700,5
"750",25,30,0.740519418099183,1,0,-1,685,4
"751",25,31,0.77129129955197,1,0,-1,963,3
"752",25,32,0.899263797883564,1,1,1,666,4
"753",25,33,0.878273044465963,-1,1,-1,1064,3
"754",25,34,0.854170315746616,1,1,1,1000,4
"755",25,35,0.734762145561499,1,1,1,737,5
"756",25,36,0.76200991072851,1,1,1,705,6
"757",26,1,0.480698402784765,1,1,1,2067,1
"758",26,2,0.302452184338836,1,1,1,536,2
"759",26,3,0.38949547365744,1,1,1,304,3
"760",26,4,0.382567399171473,-1,1,-1,391,2
"761",26,5,0.360327004299891,1,1,1,319,3
"762",26,6,0.440767846118439,-1,1,-1,360,2
"763",26,7,0.564890621270368,1,1,1,191,3
"764",26,8,0.681989359067074,1,1,1,1575,4
"765",26,9,0.630715611067549,-1,1,-1,592,3
"766",26,10,0.643694952693231,1,1,1,2873,4
"767",26,11,0.723059256147207,-1,1,-1,505,3
"768",26,12,0.647434971396735,1,1,1,840,4
"769",26,13,0.539886445588905,-1,1,-1,440,3
"770",26,14,0.511857027939348,-1,1,-1,664,2
"771",26,15,0.416210668536322,1,0,-1,616,1
"772",26,16,0.39290805464925,1,1,1,360,2
"773",26,17,0.322305123257678,1,1,1,2119,3
"774",26,18,0.329430148648328,1,1,1,1048,4
"775",26,19,0.347987222873316,-1,1,-1,391,3
